created_at,screen_name,text;;;;;;;;
;;;;;;;;
"We should have thought that through before we made money real.""";;;;;;;;
"2020-12-17,TravelSandal1,""@Nouriel @Nouriel , you donÉ??t see any value in a decentralized nation state-independent digital currency / non-correlated asset? If you do, what would you change in BitcoinÉ??s economics to fit that narrative?""";;;;;;;;
2020-12-17,Sartor1836,@BusinessmanLego IÉ??d love to see figures showing what percentage of digital currency is actually spent on goods and services rather than simply being traded like shares of stock.;;;;;;;;
"2020-12-17,KadirTravels,""As part of the implementation, Nakamoto also devised the first blockchain database. In the process, Nakamoto was the first to solve the double-spending problem for digital currency using a peer-to-peer network.""";;;;;;;;
"2020-12-17,completementsup,""R??f??rendum sur l'environnement : 75% des Fran??ais souhaiteraient une victoire du """"oui"""" mais 62% y voient """"une manè?uvre"""" pour s??duire les ??cologistes, selon un sondage";;;;;;;;
;;;;;;;;
"https://t.co/A0jrjWVHQv https://t.co/v1IJdrZhMA""";;;;;;;;
2020-12-17,astr0jade,if u listened to the new @blmethestars u knew that saturn in aqua would come with a shift to more forms of digital currency including a rise in bitcoin. link in my bio for latest episode;;;;;;;;
"2020-12-17,SleepyAntonTTV,""@LunaLaVinci indeed, gotta lead by example, gotta be the change we want to see in the world, despite the blackness in our hearts, influencers not for internet points or digital currency but for our very souls""";;;;;;;;
2020-12-13,xrptoro,@Santiag78758327 The world IS moving to digital currency. NO ifs or buts. ItÉ??s a matter of flipping the switch. Stage is ready;;;;;;;;
2020-12-17,xrptoro,@sonofdestinyxrp FedÉ??s plan to kill USD is accelerating. XRP will be announced soon as digital currency ????;;;;;;;;
2020-12-17,Estigiaed,#ULTIMAHORA La UE comenzar?≠ el 27 de diciembre la campa?Òa de vacunaci??n contra el coronavirus (responsable) #AFP https://t.co/qjaviYcKS6;;;;;;;;
"2020-12-17,meltelbrot,""@Billy1Birdy @NTmoney @crypt0snews I think it will dilute over time, it still is the only digital currency with no head to cut off so will be last É??peoplesÉ?? currency standing. IÉ??m no expert but basing my thoughts on É??the bitcoin standardÉ?? good read billy if you havenÉ??t already ???ç""";;;;;;;;
2020-12-17,Ankur_Mutreja,I think many sovereigns/institutions have now come to term with d futility of fighting the inevitable. The struggle in future wud b bw Gold/Silver &amp; Bitcoin/Altcoin unless nations replace their individual fiat currencies with a global digital currency. Highly unlikely!;;;;;;;
"2020-12-17,abhijitbhure1,""@saxena_puru  Puru, have you looked into $equos Hong Kong based crypto digital currency trading platform...apparently SPAC...don't know much about it...""";;;;;;;;
2020-12-17,chimaobicharlie,@chidinmaekile Nice step from the African continent towards digital currency.;;;;;;;;
"2020-12-14,chimaobicharlie,""@chidinmaekile Am buying one of the cheapest digital currency TRON asap. ";;;;;;;;
"#WyteHeritageEntertainment""";;;;;;;;
2020-12-17,AYODAKO,Ö??Ö?˙Ö?? Ö??Ö?ÒÖ??Ö??Ö?úÖ??Ö?ÅÖ?ÅÖ?ÅÖ?Å Ö??Ö?ÊÖ??Ö?≠Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö??Ö?ÊÖ?õÖ??Ö?ÅÖ??Ö??Ö?ùÖ??Ö??Ö?≠Ö?˝Ö?ÆÖ?˝Ö??Ö?ùÖ?õ https://t.co/t6dQGkj0ii;;;;;;;;
"2020-12-17,MortuusBestia,""@SatoshiJimenez @TheStalwart My longterm investments reflect my belief that utility will be the ultimate factor in future value.";;;;;;;;
;;;;;;;;
A digital currency that is too expensive, complicated, and congested to actually make transactions with has no future value.;;;;;;;;
;;;;;;;;
"BTC will run out of greater fools.""";;;;;;;;
"2020-12-17,tHo_Haidar,""Pemenang Pilkada Medan Bukan Bobby Nasution, tapi Golput  https://t.co/4z1wctoX2i""";;;;;;;;
"2020-12-17,BiIndia,""Payment giants like #Visa, #MasterCard, #PayPal and even #Square have thrown their weight behind Bitcoin and other cryptocurrencies. MasterCard has invested in Bitcoin company Digital Currency Group, while Visa has launched a credit card that rewards purchases in #Bitcoin.""";;;;;;;;
"2020-12-17,DaaJproperties,""@gad_xo I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/BVNZZtj3Qy and use my username (kingdayveeed) as your invitation code.""";;;;;;;;
2020-12-17,CortisolAddict,@NickTimiraos Such coincidence - Facebooks digital currency is starting in Switzerland in 2021: https://t.co/jD2lyrc6mg;;;;;;;;
2020-12-17,CortisolAddict,@seanrm92 @AP Facebook digital currency is starting in Switzerland in 2021: https://t.co/jD2lyrc6mg;;;;;;;;
"2020-12-17,NaluShindou,""ã¨¨18ë?ùá??ã¨è";;;;;;;;
#Ü??áù? #????ü¶????ü?????ü??üü?????? ????üú?ü??ü??ü¨?ü?ã¨Å;;;;;;;;
;;;;;;;;
#?ü?????üõ?ü???Ê?ü???® ?Å????????ü¶????ü?????ü??ü™??¨?ü??ü?ã¨Å;;;;;;;;
PS5???Å¶?Å??Å?äÒ¶äè?ä??Ü?Å?Å?Ü´??Å?????üÅ?üú?ü????ã¨Å;;;;;;;;
;;;;;;;;
É?¨Üè?Ü?ˇë??ë??;;;;;;;;
É?ˇ@Genshin_7????ü?????ü??ü¨;;;;;;;;
É?≠ë?™?ü?????ü¨?ü????RT;;;;;;;;
É?õ?Åù?Å?Üˇ??Å?áÊêë???Å?ÜÒ??Åè;;;;;;;;
;;;;;;;;
12ë??25ë?ù(Ç??)23:59?Å??Å?ë??ë?ù?üÅ?üú?ü™?ü????ã¨Å;;;;;;;;
;;;;;;;;
É?¨ä?èá??;;;;;;;;
"https://t.co/gnAiQCYLmo""";;;;;;;;
2020-12-17,Amandaparraa_,Mi familia organizando las fiestas de fin de a?Òo https://t.co/XqNot6CQqS;;;;;;;;
2020-12-17,dr_wokenstein,@DottieTheDog1 @ComicDaveSmith I see two end games- one where central bank digital currencies take over and that creates all totalitarian govts. For that I stock ammo and getting off grid. The other is peaceful transition to an actual free market digital currency. Bitcoin has to work;;;;;;;;
"2020-12-17,TransworldAfric,""Blockchain/Digital Currency É?? Any technology that utilizes blockchain methodology as well as the digitization of both physical and virtual assets. Examples: Hyperledger, Bitcoin, Healthcare and Supply chain blockchain tracking.""";;;;;;;;
2020-12-17,2lazyforsuicide,this is how itÉ??s going to be https://t.co/je4bAPgSCy;;;;;;;;
"2020-12-17,inca_digital,""We have leveraged  AWS Marketplace to address the needs of the CFTC for cryptocurrency market surveillance and litigation support, ErisX for market operations analytics, Forbes for resilient reference pricing, and the Dept of Defense for digital currency counter threat finance.""";;;;;;;;
2020-12-17,tunde1117,@DONJAZZY Baba dey do both digital currency ???Ê and forex ???ù???ù;;;;;;;;
"2020-12-17,realLisaDaly,""@JTheAccountant @haydentiff @benmickcom @SifuCrypto @thunberg_tony Thanks for your comment J.";;;;;;;;
"And yet they want their digital currency to supplant the USD. They want the world to use it as the new GCR. The next few years will be telling.""";;;;;;;;
"2020-12-16,realLisaDaly,""@_CoreScientific, is bringing crypto mining back to the US, so that mined #BTC benefits the US. Foundry recently invested $23m and is a subsidiary of Digital Currency Group @DCGco ";;;;;;;;
;;;;;;;;
"The beginning of a digital cold war? 1/4""";;;;;;;;
"2020-12-17,JeffWagar,""@paraskumar505 @Risk2Earn I am returning you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/ero1YxlkmJ and use your username (paraskumar) as your invitation code.";;;;;;;;
;;;;;;;;
"Happy Holidays É?üã?è""";;;;;;;;
2020-12-17,DynastEmory,I believe in Digital currency as the future of monetary exchange but there are lots of cryptocurrencies out there and you can't really pinpoint which would become a legal tender.;;;;;;;;
"2020-12-17,InTravelerWorld,""@JohnAsh60820436 @RishiSunak When everyone is jobless and bankrupt, Sunak will roll out Universal Basic Income and digital currency. ????""";;;;;;;;
"2020-12-17,james_podmore,""@LucyMPowell @JuliaHB1 @talkRADIO the plan is for amazon to take over everything ,thats why they want digital currency and get rid of cash""";;;;;;;;
"2020-12-17,taimurbaigdbs,""@BIS_org @sgfintechfest It was a delight and honour to be able to do this #FiresideChat on #digitalcurrency, #cryptocurrency, and #fintech with @BIS_org  general manager Agust??n Carstens @dbsbank""";;;;;;;;
"2020-12-17,Vainroy19821,""@CodeMonkeyZ Code ? ";;;;;;;;
;;;;;;;;
What else do you think has back doors into the system? ;;;;;;;;
;;;;;;;;
I was wondering if digital Currency systems are vulnerable for the future ? . ;;;;;;;;
;;;;;;;;
"Looks like there a lot of evidence to justify the EO""";;;;;;;;
"2020-12-04,comexdefault,""@TheDutch4141 @Wealth_Theory Completely wrong I am afraid. Once they have bedded in CBDM, went fully cashless and want to implement deep negative rates, you think they will allow the serfs to escape to a competing private digital currency?""";;;;;;;;
"2020-12-17,comexdefault,""@DeskTrader999 They will need to make it very difficult, if not outright illegal, to interact with the BTC ledger, if they hope to roll out their own CB Digital Currency.""";;;;;;;;
"2020-12-04,comexdefault,""@GregMannarino How could they possibly track every note and coin?! Cash is not on the block chain! It is such a stupid question it seems to be to be a lead into BoE digital currency so they can """"do our duty to ensure the currency is not used in criminal activity or money laundering"""".""";;;;;;;;
2020-12-17,btxcgnbv,@irinatsukerman Piden 20 a?Òos de c?≠rcel para una activista de los derechos de la mujer por 'desestabilizar la paz' en Arabia Saudita   (ser?≠ juzgada por terrorismo por pedir el derecho de las mujeres a conducir veh??culos) https://t.co/AuLSczGHuH;;;;;;;;
"2020-12-17,Bmorecmore,""Monerium partners with Bleumi Pay by @BleumiInc, a non-custodial digital currency payment platform for internet businesses.  Bleumi Pay is also integrated with the @Algorand  blockchain protocol to support $ALGO, $EURe, $USDC, $USDT, $QCAD https://t.co/ozgLwfKIsW""";;;;;;;;
"2020-12-17,Big_n_1,""@binance @PiCoreTeam ";;;;;;;;
Potential bitcoin ;;;;;;;;
"Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/RtYQmtNr69 and use my username (naeem397) as your invitation code.""";;;;;;;;
2020-12-17,GnikSivart,@80strolls I never thought im come to the maxis defense but bitcoin wasnt the first digital currency. I guess it depends on what you define as the first of its kind.;;;;;;;;
2020-12-17,maurizkardea,@ardhitoprimano_ WKWKWKWKWK igar pilihannya jg meresahkan jiwa banged????????????;;;;;;;;
2020-12-17,LMsungwa,@MrVix75 i agree with you digital currency the future;;;;;;;;
2020-12-17,RichardVillella,@Goldandsilica Blockchain tech is the innovative part.. but yes eventually it will correct hard imo.. at least by 2026 each country will adapt to digital currency Blockchain type government backed QR code payment type system.. covid QR rules of engagement are conditioning people to use it. Imho;;;;;;;;
2020-12-17,South_of_92,@HawkeyeHunz Basically a limited amount of world wide digital currency not bound to the gold standard.;;;;;;;;
"2020-12-17,holIowheartless,""@AHeroofOurTime2 @TheDreadfulLord @IGN There have been situations where people have had their child rack up hundreds of dollars in micro transactions or digital currency unknowingly only to be told by the digital distributor É??sorry, sucks thoughÉ?ù.""";;;;;;;;
"2020-12-17,Screechinglemm1,""@UniverseIce I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/qnOmAewsOj and use my username (hifighost) as your invitation code.""";;;;;;;;
"2020-12-17,Screechinglemm1,""@OnePlus_IN Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/qnOmAewsOj and use my username (hifighost) as your invitation code.""";;;;;;;;
2020-12-17,JewwBear,@Snowden Fuck #Bitcoin We should have a digital currency called Snowdencoin.  @NSAGov would love people using Snowden currency... #PardonSnowden;;;;;;;;
2020-12-17,Takami_09,@Sir_Spokey https://t.co/af90uQBX9A;;;;;;;;
"2020-12-17,rohangrey,""@jpscasteras @Kiffmeister @jp_koning @Gonzo_MM @pesla It depends on the activity, but ultimately I think it's a necessary price to pay for the civil liberties anonymous digital currency protects. But as mentioned in the thread above, I think it's crucial that balancing act take place in the sunlight, above board, in the context of""";;;;;;;;
"2020-12-17,f4d15e8d7dfa439,""@da_dayve @Mrbankstips @chudimatthels @somto_ro am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 10 million members worldwide. To claim your Pi, follow this link https://t.co/926DUkya7c and use my username (trustc) as your invitation code.""";;;;;;;;
"2020-12-02,Intrepid_2011,""@okada_katsuya Socialism with Chinese characteristics, a combination of sophisticated planning &amp"; the vitality of market economy, has alleviated poverty domestically and will do so in Asia &amp; Africa. It will become even more prosperous with applying 5G &amp; digital currency.;;;;;
"https://t.co/oms2s3nciK""";;;;;;;;
