_3x5_awTA href,_3x5_awTA src,_2fxQ4TOx,ui_header_link,default,_1fk70GUn,ocfR3SKN href,ocfR3SKN,IRsGHoPm,IRsGHoPm 2,_34Xs-BQm,_355y0nZn,_3fPsSAYi 2,_1fk70GUn 2
https://www.tripadvisor.co.id/Profile/ronia0141,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/5a/default-avatar-2020-36.jpg,menulis ulasan Des 2018,ronia,"Malang, Indonesia",83,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r639293923-Malioboro_Road-Yogyakarta_Region_Java.html,Mengenang 20 thn lalu di malioboro,Jalan malioboro memang tak lekang oleh jaman. Terkenang 20 th lalu saat masih bujang jalan2 menyusuri sepanjang jalan ini mulai dr stasiun tugu sampe benteng vredeburg. Skrg pedestriannya terasa lebih lebar sgt ramah bt pejalan kaki. Justru jalan utama sbg jalur kendaraan,…,Desember 2018,Tanggal pengalaman:,penilaian bermanfaat,8
https://www.tripadvisor.co.id/Profile/agnesiamg,https://media-cdn.tripadvisor.com/media/photo-t/16/3b/72/61/caption.jpg,menulis ulasan Des 2018,Agnesia Margaretha,"Surabaya, Indonesia",66,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r637641146-Malioboro_Road-Yogyakarta_Region_Java.html,Good ambience of night and nice stuff,"kalo di Malioboro enaknya malem hari guys jalan-jalannya, krn bisa dibilang suasananya yg asyik lebih kerasa di malam hari. Cuman saranku kalo ke Malioboro naik taksi online mending drop point atau pickup point nya di pertigaan sebelah Circle K utk mengantisipasi kemacetan. Dan",…,November 2018,Tanggal pengalaman:,penilaian bermanfaat,1
https://www.tripadvisor.co.id/Profile/iwanskomari,,menulis ulasan Nov 2018,iwanskomari,"Jakarta, Indonesia",2.563,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r636757766-Malioboro_Road-Yogyakarta_Region_Java.html,"Malioboro, padat Artistik","Berjalan di Malioboro tersuguh hingar bingar pejalan kaki, pedagang kaki 5, toko, musik, becak, andong, mobil, motor dll. Semua padat tetap Artistik. Symbol Yogya masa lalu, masa kini dan masa mendatang.",,Desember 2018,Tanggal pengalaman:,penilaian bermanfaat,117
https://www.tripadvisor.co.id/Profile/Anna_Flo2014,,menulis ulasan Nov 2018,Anna Flo X,"Surabaya, Indonesia",1.354,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r635362856-Malioboro_Road-Yogyakarta_Region_Java.html,Ikon nya Jogja,"Pusat wisata Jogja sejak dulu adalah jalan Malioboro,sepanjang jalan banyak toko dan lapak yang menjual souvenir khas Jogja.Ada warung-warung juga yang menjual makanan khas Jogja seperti gudeg dan ayam bakar-ayam goreng.",,November 2018,Tanggal pengalaman:,penilaian bermanfaat,116
https://www.tripadvisor.co.id/Profile/EzraNR2015,,menulis ulasan Nov 2018,EzraNR2015,"Batu, Indonesia",255,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r634513618-Malioboro_Road-Yogyakarta_Region_Java.html,suasana yg menyenangkan,"jalanan cukup bersih medkipun banyak pedagang kaki lima, dan bisa menikmati secara langsung pertunjukan musik angklung dg penari, banyak wisata kuliner juga",,November 2018,Tanggal pengalaman:,penilaian bermanfaat,10
https://www.tripadvisor.co.id/Profile/aldadwip,https://media-cdn.tripadvisor.com/media/photo-o/15/30/2d/ea/alda-dwi-p.jpg,menulis ulasan Nov 2018,Alda Dwi P,,10,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r632473691-Malioboro_Road-Yogyakarta_Region_Java.html,Shopping Center di Jogja,"akhirnya bisa main ke jogja, salah satu daftar tempat yang harus dikunjungi nih.. jalan legendaris..",,November 2018,Tanggal pengalaman:,penilaian bermanfaat,3
https://www.tripadvisor.co.id/Profile/astikono,https://media-cdn.tripadvisor.com/media/photo-t/16/e6/63/d6/avatar.jpg,menulis ulasan Nov 2018,Astikono,"Jakarta, Indonesia",105,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r630936343-Malioboro_Road-Yogyakarta_Region_Java.html,Jalanan yang bagus dan vintage,"Kalo ngeliat jalanan dimalioboro mirip seperti jalanan di kota tua jakarta, banyak bangunan tua, tapi lebih bagus di malioboro dan lebih terawat",,Mei 2018,Tanggal pengalaman:,penilaian bermanfaat,6
https://www.tripadvisor.co.id/Profile/FrequentFlier822364,,menulis ulasan Nov 2018,hms,"Depok, Indonesia",8,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r630766944-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan jalan,Untuk yg belum pernah berkunjung ke malioboro pasti sangat antusias untuk berselfie ria bersama teman ataupun keluarga banyak spot poto yang bagus. Suasa malam yg cukup nyaman dan menghibur.,,November 2018,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/fajarsakti,,menulis ulasan Nov 2018,fajarsakti,"Waikabubak, Indonesia",1.724,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r630399471-Malioboro_Road-Yogyakarta_Region_Java.html,asri di pagi hari,suasana pagi malioboro itu masih asli tanpa hiruk pikuk orang lalu lalang orang dan benar benar bisa melihat suasana malioboro. jalan yang lengang dari ujung rel kereta sampai selatan di depan benteng vredenburg..,,Oktober 2018,Tanggal pengalaman:,penilaian bermanfaat,53
https://www.tripadvisor.co.id/Profile/riekaem,,menulis ulasan Okt 2018,heri h,"Tasikmalaya, Indonesia",93,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r629036092-Malioboro_Road-Yogyakarta_Region_Java.html,Destinasi Wajib Yogyakarta,Nggak wisata Ke Yogya tanpa ke Malioboro  merupakan Jalan yang sangat terkenal dengan nuansa seni dan kehidupan kota nya yang sederhana tapi cukup tertata.,,September 2018,Tanggal pengalaman:,penilaian bermanfaat,13
https://www.tripadvisor.co.id/Profile/nenirohmatul95,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/de/0a/default-avatar-2020-35.jpg,menulis ulasan Okt 2018,nenirohmatul95,"Semarang, Indonesia",2,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r628024473-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan jalan,Cocok banget lah buat nongkrong sama temen temen. Bisa pilih beraneka ragam tempat untuk santai dan makan,,Oktober 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/handoyo01,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e8/ea/default-avatar-2020-63.jpg,menulis ulasan Okt 2018,handoyo01,,2,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r627153995-Malioboro_Road-Yogyakarta_Region_Java.html,Belanja,"Tepat untuk keluarga khususnya para wanita dan anak2 yg ingin mencari pakaian, suvenir, mainan atau oleh-oleh khas yogya ....",,Oktober 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/787putra78,,menulis ulasan Okt 2018,787putra78,"Jakarta, Indonesia",6,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r627120686-Malioboro_Road-Yogyakarta_Region_Java.html,Pembangunan pedestrian yang membuat tidak nyaman,"Oktober 2018 ini saat saya ke Malioboro ada hal yang tidak membuat nyaman, yaitu adanya kegiatan ""pembangunan pedestrian"".  Jalanan yang memang tidak begitu lebar ditambah dengan adanya kegiatan pembangunan pedestrian tersebut membuat ruas jalan jadi tambah sempit. Sehingga",…,Oktober 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/hanihickman30,,menulis ulasan Okt 2018,Hani H,,6,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r625619857-Malioboro_Road-Yogyakarta_Region_Java.html,Daerah paling sibuk di jogja,"Dinner sama pasangan,sayang dia tidak begitu suka makanan indo hahahha But he like nasi goreng.kalo kesana pasti makan nasi goreng",,Agustus 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/DeviA357,,menulis ulasan Okt 2018,Devi A,,14,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r621596126-Malioboro_Road-Yogyakarta_Region_Java.html,Wisata belanja dan budaya,"Always excited tiap kali dateng kesini, mau beli oleh2 mau kulineran mau belanja mau liat pertunjukkan budaya juga ada 👌",,September 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/jhonsonarifin,https://media-cdn.tripadvisor.com/media/photo-t/0a/60/13/ca/avatar.jpg,menulis ulasan Sep 2018,Jhonson A,"Jakarta, Indonesia",2.258,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r620368126-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan Kenangan,"Jalan Malioboro (bahasa Jawa: Dalan Malioboro) adalah nama salah satu kawasan jalan dari tiga jalan di Kota Yogyakarta yang membentang dari Tugu Yogyakarta hingga ke perempatan Kantor Pos Yogyakarta. Secara keseluruhan terdiri dari Jalan Margo Utomo, Jalan Malioboro, dan Jalan",…,Juli 2018,Tanggal pengalaman:,penilaian bermanfaat,55
https://www.tripadvisor.co.id/Profile/Maps814956,,menulis ulasan Sep 2018,Maps814956,,3,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r617808352-Malioboro_Road-Yogyakarta_Region_Java.html,ramai dengan banyak pilihan belanja,"setelah renovasi, trotoar di malioboro jadi tambah kece....dengan tempat duduk yang membantu kamu kalau lelah muter nyari belanjaan dan nawar-nawar, malam hari tetap ada live music yg bikin malioboro tetap hidup di malam gulita",,Agustus 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/HaffianiS,,menulis ulasan Sep 2018,Haffiani s,"Jakarta, Indonesia",21,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r615293233-Malioboro_Road-Yogyakarta_Region_Java.html,Belum ke jogja kalo belum ke Malioboro..,"tempat yang selalu ramai oleh pengunjung dari berbagai daerah. tempat ini selalu di gemari oleh pengunjung untuk mengicip kuliner-kuliner yang ada di sepanjang malioboro dan membeli oleh-oleh untuk di pakai sendiri, keluarga dan bahkan teman-teman, harganya juga sangat",…,Oktober 2017,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/nyonya_suka_dolan,,menulis ulasan Sep 2018,Nyonya Suka Dolan,"Surabaya, Indonesia",1.002,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r614381181-Malioboro_Road-Yogyakarta_Region_Java.html,WAJIB KEMARI .....,Jika jalan² ke Yogyakarta. Sekarang sudah tertata rapi dan cantik. Jalan pedestrian semakin lebar. Banyak kursi² yang disediakan untuk duduk² di sepanjang jalan ini. Transportasi becak dan andong kuda tetap ada di sisi kanan jalan.  Masih banyak pedagang cenderamata yang,…,Agustus 2018,Tanggal pengalaman:,penilaian bermanfaat,13
https://www.tripadvisor.co.id/Profile/TjatoerW,,menulis ulasan Sep 2018,Tjatoer W,,5,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r613792631-Malioboro_Road-Yogyakarta_Region_Java.html,Mantap,Harga makanan kaki lima sesuai tertera di menu yg terpampang di tembok. Wisatawan dapat memilih sesuai keinginan nya. Musik jalanan Calung Funk sangat menghibur.,,September 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/drwahyu22,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e5/2b/default-avatar-2020-52.jpg,menulis ulasan Agt 2018,Wahyu,"Yogyakarta, Indonesia",35,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r608221680-Malioboro_Road-Yogyakarta_Region_Java.html,Famous road,"Jalan yg legendaris.... sekarang sudah ramah pejalan kaki.... walau sisi timur masih ada perbaikan pedestrian. Bagi kamu yg senang tawar menawar... maka inilah tempatnya... beragam suvenir dan celana, baju, kemeja batik dapat ditemui disini... tp harus pandai tawar menawar utk",…,Maret 2018,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/Nanang88,https://media-cdn.tripadvisor.com/media/photo-t/1c/89/6e/37/avatar.jpg,menulis ulasan Agt 2018,Nanang AS,"Yogyakarta, Indonesia",198,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r606522401-Malioboro_Road-Yogyakarta_Region_Java.html,Buka sampe malam,Lebih mudah dan tidak perlu kuatir blm beli oleh2 fashion krn pasar bringharjo buka sampe malam. Terobosan yang hrs diberi 2 jempol,,Agustus 2018,Tanggal pengalaman:,penilaian bermanfaat,19
https://www.tripadvisor.co.id/Profile/bimajatib,,menulis ulasan Agt 2018,bima jati B,,43,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r606184495-Malioboro_Road-Yogyakarta_Region_Java.html,Art of jogja,Pusat pernak-pernik dan oleh2 di jogja. Banyak sekali toko dan lapak yang menawarkan makanan dan minuman dari jogja  Selalu ramai dan tempat ini merupakan istimewanya jogja,,Agustus 2018,Tanggal pengalaman:,penilaian bermanfaat,1
https://www.tripadvisor.co.id/Profile/retnalestari,,menulis ulasan Agt 2018,retnalestari,,3,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r604820164-Malioboro_Road-Yogyakarta_Region_Java.html,Dekat dengan hotel whiz prime,Dekat dengan hotel whiz prime dan dekat dengan stasiun malioboro. Tempatnya ramai banyak para pedagang dan banyak transportasi. Jadi kalo dari hotel whiz prime ke jalan malioboro sangat dekat.,,Agustus 2018,Tanggal pengalaman:,,
https://www.tripadvisor.co.id/Profile/penny151181,,menulis ulasan Agt 2018,penny151181,"Jakarta, Jakarta Raya, Indonesia",134,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r602262520-Malioboro_Road-Yogyakarta_Region_Java.html,Wisata belanja,"Wajib kemari kalau lagi di Yogya untuk membeli oleh2 dan nga akan pernah bosan Harga disini murah dan bisa ditawar, untuk suasana memang terbilang cukup ramai Untuk tempat makan banyak sekali dan juga untuk pepotoan bagus khususnya disore atau pagi hari Untuk yang wisata ke",…,Juni 2018,Tanggal pengalaman:,penilaian bermanfaat,45
https://www.tripadvisor.co.id/Profile/isfandiajeng,https://media-cdn.tripadvisor.com/media/photo-t/13/b5/fa/27/isfandiajeng.jpg,menulis ulasan Jul 2018,isfandiajeng,"Gresik, Indonesia",110,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r599253311-Malioboro_Road-Yogyakarta_Region_Java.html,Belum Lengkap Rasanya Di Yogya Kalau Belum Belanja Di Malioboro,"Malioboro merupakan sebuah tempat dimana berkumpulnya orang dari berbagai Kota,Pulau & juga dari berbagai Negara,disana tempat dimana kita dapat membeli berbagai macam kebutuhan mulai dari ( busana,makanan,kerajinan tangan,dll ),selain itu Malioboro adalah sebagai tempat pusat",…,Juli 2018,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/diniasta12,,menulis ulasan Jul 2018,Dini Astari,"Bogor, Indonesia",51,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r595659041-Malioboro_Road-Yogyakarta_Region_Java.html,Good,sepanjangan jalan malioboro memang menarik untuk disinggahi. banyak toko-toko yang menjual oleh-oleh jogja atau kalau kita lagi lapar ada berbagai pilihan pedagangan makanan yang tak boleh kita lewatkan,,Agustus 2017,Tanggal pengalaman:,penilaian bermanfaat,4
https://www.tripadvisor.co.id/Profile/20wayans,,menulis ulasan Jul 2018,wayan sudiarsa,"Denpasar, Indonesia",14,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r595090362-Malioboro_Road-Yogyakarta_Region_Java.html,Ramai,Jalan jalan di malioboro tak terasa telah memutari jalan ini dari ujung ke ujung sebanyak 2 kali untuk mencari oleh2 buat keluarga. Tempat yg asyik buat keluarga.,,Juli 2018,Tanggal pengalaman:,penilaian bermanfaat,1
https://www.tripadvisor.co.id/Profile/805dean,,menulis ulasan Jul 2018,Dea N,,6,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r593660398-Malioboro_Road-Yogyakarta_Region_Java.html,Rame terus!,"Setiap kesini pasti selalu ramai, tempat yang cocok banget untuk menikmati kota jogja di malam hari. banyak pedagang yang jual jajanan, oleh-oleh, batik, kaos khas jogja dan lainnya. Tempat yang wajib dikunjungi kalo ke Jogja",,April 2018,Tanggal pengalaman:,penilaian bermanfaat,2
https://www.tripadvisor.co.id/Profile/sellar22,,menulis ulasan Jul 2018,sella r,,18,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r592334234-Malioboro_Road-Yogyakarta_Region_Java.html,Malioboro again,"Malioboro semakin mengalami kemajuan, banyak yang sudah di perbaiki, di tata ulang, di benahi. sehingga membuat kawasan ini lebih tertata, lebih nyaman, dan lebih enak untuk dilihat. walaupun selalu ramai tapi malioboro selalu menarik dengan segala hiruk pikuk dan berbagai macam",…,Juli 2018,Tanggal pengalaman:,penilaian bermanfaat,3
https://www.tripadvisor.co.id/Profile/29siskalie,https://media-cdn.tripadvisor.com/media/photo-t/16/0e/65/14/avatar.jpg,menulis ulasan Jul 2018,Siska Lie,"Serpong, Indonesia",81,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r592317737-Malioboro_Road-Yogyakarta_Region_Java.html,Tempat favorit semua orang yg berlibur ke Yogyakarta,"Jalanan yg selalu ramai wisatawan baik luar maupun dalam negeri tak pernah sepi pengunjung. Sekarang di seberang Mall sudah dibuat jalan yg agak lebar untuk PKL, jd mau beli oleh2 tidak perlu pusing lg. Dari batik, bakpia, kaos dagadu, pernak pernik khas daerah, becak, dan",…,Juni 2018,Tanggal pengalaman:,penilaian bermanfaat,48
https://www.tripadvisor.co.id/Profile/N1703UMdavidc,https://media-cdn.tripadvisor.com/media/photo-t/1a/f6/e4/59/default-avatar-2020-49.jpg,menulis ulasan Jun 2018,N1703UMdavidc,,56,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r589463644-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan jalan,"Ramai tempatnya,banyak yg jual makanan dan jual baju,cocok bagi yg suka jalan jalan sambil berbelanja",,Juni 2018,Tanggal pengalaman:,penilaian bermanfaat,1
https://www.tripadvisor.co.id/Profile/primaginting,,menulis ulasan Jun 2018,Prima G,"Jakarta, Indonesia",104,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r589101042-Malioboro_Road-Yogyakarta_Region_Java.html,Jalan Malioboro Berbenah,"Salah satu lokasi yang wajib dikunjungi ketika berkunjung ke yogyakarta adalah jalan malioboro. Semua ada disini, itulah kalimat yang mennggambarkan jalan malibooro ini. Dari ujung ke ujung di lokasi ini, semua yang kita cari tentang yogyakarta ada disini, mulai dari makanan,",…,Mei 2018,Tanggal pengalaman:,penilaian bermanfaat,3
https://www.tripadvisor.co.id/Profile/ipapwirawan,,menulis ulasan Jun 2018,Putu Agus Purna... W,"Canggu, Indonesia",1.556,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r588759755-Malioboro_Road-Yogyakarta_Region_Java.html,Pusat oleh oleh,Kunjungan ke Yogyakarta belum lengkap jika belum berkunjuang ke Malioboro untuk membeli oleh oleh. Namun tempatnya lagi ada renovasi jadi sedikit macet saat berkunjung kesini,,Juni 2018,Tanggal pengalaman:,penilaian bermanfaat,202
https://www.tripadvisor.co.id/Profile/reviyanapramesti17,,menulis ulasan Jun 2018,reviyanapramesti17,"Bekasi, Indonesia",17,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r584936894-Malioboro_Road-Yogyakarta_Region_Java.html,Tak ada sepinya Jalan Malioboro,"Udah gatau lagi, sepanjang jalan ini keren bgt! Selain pasar yg menjual pakaian hingga oleh2 khas Yogyakarta yg harganya murah meriah, wisata kulinernya gak kalah nikmatnya",,Januari 2018,Tanggal pengalaman:,penilaian bermanfaat,6
https://www.tripadvisor.co.id/Profile/Kepinkep,https://media-cdn.tripadvisor.com/media/photo-t/13/22/52/1a/kevin-k.jpg,menulis ulasan Mei 2018,Kepinkep,"Palembang, Indonesia",144,https://www.tripadvisor.co.id/ShowUserReviews-g294230-d447268-r583771161-Malioboro_Road-Yogyakarta_Region_Java.html,Suasananya sangat enak,"Ramai sekali, itula yg saya rasakan saat sampai ke Malioboro, berbagai toko berjejer disana dan lapak2 berjualan gudeg, pecel, kaos, dan berbagai oleh2 lain, apabila ke Yogyakarta tanpa datang ke Malioboro rasanya seperti belum ke Yogyakarta",,Maret 2018,Tanggal pengalaman:,penilaian bermanfaat,33
