created_at,screen_name,text
2017,DaniF,So many spots to take picture here at day or night if at day so traffic there are many restaurants marts shopping place bank and mall too you must come here and bring your best camera. Thanks
2017,LeoH,One of most favourite street in bandung. Many historical building in there and many street food or cafe .
2016,francmail,it is a street with some good hotels a small shopping center but a lot of nice places with music and restaurants very lively
2017,vebye,nice street  for strolling around in the morning or evening. dont forget to try street food or go to Braga permai
2017,FendyS,Nice place to hangout as there are cafes along the street which offers food and music. Lots of classic building to take picture with and also street artist.
2017,ZaharahBakar,It is a nice place to visit & get a glimpse of old Bandung. The buildings were built during the Dutch but were well maintained.  There are a lot of cafes & Restaurants offering western food. Not much of local Bandung that you can find. We were there to hunt for paintings from
2017,YanssensT,If you want to look for instagramable place.. Well this is the place. Also the place surrounded with lots of restaurants with many choices from Asian to European food. From the cheapest until the expensive one. If you want to go to cinema you can go to Braga Citiwalk. It's
2017,PatrickC,Braga Street is lined with historic buildings that are now filled with restaurants shops and bars and appears to be a main hangout on weekend evenings. Crowded noisy and full of life!
2017,DarrylW,This street has nothing muchexcept a few drinking places and restuarants here and there.Drinks are slightly expensive than other other areasprobably due to this place being a tourist populated area
2017,CyrilLim,Walked by this street at night about 9pm. There was a lot of youngsters in the area. Many pubs and cafes and quite happening. Seems a safe place to hang out at night. Good if you need a late night place to chill and chat.
2017,KimM,when staying in Bandung this is a nice but touristic street with some bars and restaurants. Nice to visit in the evening
2017,mariadhevi,If you want to see and hunt photos about Bandung old city you could visit this street and Asia Afrika street.
2017,ekan,Who might forgot that you were in asia the ambience and architecture felt like in europe. Maybe this is kn of the reason people like to use this street as a pre weeding photography spot.
2017,LitaM,Refreshing hunting downloading those beautifull art trough many kind of colorfull paintings. Lovely...
2017,SiskaPurnama,There are so many places to be recommended such as Sumber Hidangan and Braga Permai. Their restaurants are so authentic delicious and the ambiences are something that you're looking for. Great place for taking pictures and pre-wedding also.
2017,BdeeA,Brava street is best at night although not many attractions provided but we can take a walk around and take a photograph even selfie if solo travelling there's some interesting spot and we can still chilling out in some bar or convenience store that provides seating
